,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
186072,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
186073,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
186074,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Bar Begonia,43.6750930219172,-79.40640565299303,French Restaurant
186075,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
186076,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
186077,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
186078,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
186079,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
186080,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
186081,Central Toronto,North Midtown,43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
186082,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
186083,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
186084,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
186085,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
186086,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
186087,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Aviv,43.674553,-79.409043,Jewish Restaurant
186088,Central Toronto,North Midtown,43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
186089,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,43.67471486426238,-79.40777572566179,Cosmetics Shop
186090,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Subway,43.674965,-79.406868,Sandwich Place
186091,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Super Jet International Coffee Shop,43.674331761282474,-79.40932490176829,Coffee Shop
186092,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
186093,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
186094,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Subway,43.67562647482443,-79.4101006611444,Sandwich Place
186095,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Kendal Park,43.67162404067188,-79.408636,Park
186096,Central Toronto,North Midtown,43.6727097,-79.40567840000001,Davenport Garden Centre,43.67585107911928,-79.4018936520866,Flower Shop
186697,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
186698,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
186699,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Bar Begonia,43.6750930219172,-79.40640565299303,French Restaurant
186700,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
186701,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
186702,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
186703,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
186704,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
186705,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
186706,Central Toronto,Yorkville,43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
186707,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
186708,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
186709,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
186710,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
186711,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
186712,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Aviv,43.674553,-79.409043,Jewish Restaurant
186713,Central Toronto,Yorkville,43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
186714,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,43.67471486426238,-79.40777572566179,Cosmetics Shop
186715,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Subway,43.674965,-79.406868,Sandwich Place
186716,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Super Jet International Coffee Shop,43.674331761282474,-79.40932490176829,Coffee Shop
186717,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
186718,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
186719,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Subway,43.67562647482443,-79.4101006611444,Sandwich Place
186720,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Kendal Park,43.67162404067188,-79.408636,Park
186721,Central Toronto,Yorkville,43.6727097,-79.40567840000001,Davenport Garden Centre,43.67585107911928,-79.4018936520866,Flower Shop
187322,West Toronto,Parkdale,43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
187323,West Toronto,Parkdale,43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
187324,West Toronto,Parkdale,43.6489597,-79.456325,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
187325,West Toronto,Parkdale,43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
187326,West Toronto,Parkdale,43.6489597,-79.456325,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
187327,West Toronto,Parkdale,43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
187328,West Toronto,Parkdale,43.6489597,-79.456325,Scout,43.65097043195477,-79.45086621885267,Gift Shop
187329,West Toronto,Parkdale,43.6489597,-79.456325,Likely General,43.650622803098756,-79.45068418979645,Gift Shop
187330,West Toronto,Parkdale,43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
187331,West Toronto,Parkdale,43.6489597,-79.456325,The Rude Boy,43.650835167763205,-79.45076958118801,Burger Joint
187332,West Toronto,Parkdale,43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
187333,West Toronto,Parkdale,43.6489597,-79.456325,Gate 403,43.650929410588816,-79.45086394007811,Piano Bar
187334,West Toronto,Parkdale,43.6489597,-79.456325,Coffee and All That Jazz,43.65147436864978,-79.4514964189698,Coffee Shop
187491,West Toronto,Roncesvalles,43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
187492,West Toronto,Roncesvalles,43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
187493,West Toronto,Roncesvalles,43.6489597,-79.456325,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
187494,West Toronto,Roncesvalles,43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
187495,West Toronto,Roncesvalles,43.6489597,-79.456325,Inter Steer,43.64979631005809,-79.45030983497107,Eastern European Restaurant
187496,West Toronto,Roncesvalles,43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
187497,West Toronto,Roncesvalles,43.6489597,-79.456325,Scout,43.65097043195477,-79.45086621885267,Gift Shop
187498,West Toronto,Roncesvalles,43.6489597,-79.456325,Likely General,43.650622803098756,-79.45068418979645,Gift Shop
187499,West Toronto,Roncesvalles,43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
187500,West Toronto,Roncesvalles,43.6489597,-79.456325,The Rude Boy,43.650835167763205,-79.45076958118801,Burger Joint
187501,West Toronto,Roncesvalles,43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
187502,West Toronto,Roncesvalles,43.6489597,-79.456325,Gate 403,43.650929410588816,-79.45086394007811,Piano Bar
187503,West Toronto,Roncesvalles,43.6489597,-79.456325,Coffee and All That Jazz,43.65147436864978,-79.4514964189698,Coffee Shop
187660,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Hilton Garden Inn,43.63851877906645,-79.61872101399192,Hotel
187661,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Quesada Mexican Grill,43.63691569975329,-79.62058021407259,Burrito Place
187662,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,43.63629258792057,-79.61565527116397,Coffee Shop
187663,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Courtyard Mississauga-Airport Corporate Centre West,43.641405402386695,-79.61554332646301,Hotel
187664,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Subway,43.6368014963905,-79.62088312119413,Sandwich Place
187665,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Starbucks,43.63688768474615,-79.62101964751906,Coffee Shop
187666,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Mary Brown's Famous Chicken,43.63683566544911,-79.62057539641114,Fried Chicken Joint
187667,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Great North American Grill,43.63842948751721,-79.61875587791347,American Restaurant
187668,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush Middle Eastern Cuisine,43.636848,-79.62077,Middle Eastern Restaurant
187669,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush,43.63676913761602,-79.62083985121491,Mediterranean Restaurant
187670,Mississauga,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,LA Fitness,43.637794,-79.621765,Gym / Fitness Center
187781,Etobicoke,Kingsview Village,43.6889054,-79.55472440000001,Wincott Park,43.68930102613731,-79.55180191329336,Park
187782,Etobicoke,Kingsview Village,43.6889054,-79.55472440000001,Ital Pizza,43.69013634101567,-79.55997904562093,Pizza Place
187783,Etobicoke,Kingsview Village,43.6889054,-79.55472440000001,Rogers,43.69262,-79.557402,Mobile Phone Shop
187790,Etobicoke,Martin Grove Gardens,43.6889054,-79.55472440000001,Wincott Park,43.68930102613731,-79.55180191329336,Park
187791,Etobicoke,Martin Grove Gardens,43.6889054,-79.55472440000001,Ital Pizza,43.69013634101567,-79.55997904562093,Pizza Place
187792,Etobicoke,Martin Grove Gardens,43.6889054,-79.55472440000001,Rogers,43.69262,-79.557402,Mobile Phone Shop
187799,Etobicoke,Richview Gardens,43.6889054,-79.55472440000001,Wincott Park,43.68930102613731,-79.55180191329336,Park
187800,Etobicoke,Richview Gardens,43.6889054,-79.55472440000001,Ital Pizza,43.69013634101567,-79.55997904562093,Pizza Place
187801,Etobicoke,Richview Gardens,43.6889054,-79.55472440000001,Rogers,43.69262,-79.557402,Mobile Phone Shop
187808,Etobicoke,St. Phillips,43.6889054,-79.55472440000001,Wincott Park,43.68930102613731,-79.55180191329336,Park
187809,Etobicoke,St. Phillips,43.6889054,-79.55472440000001,Ital Pizza,43.69013634101567,-79.55997904562093,Pizza Place
187810,Etobicoke,St. Phillips,43.6889054,-79.55472440000001,Rogers,43.69262,-79.557402,Mobile Phone Shop
187817,Scarborough,Agincourt,43.7942003,-79.26202940000002,Panagio's Breakfast & Lunch,43.79237001092506,-79.26020325805978,Breakfast Spot
187818,Scarborough,Agincourt,43.7942003,-79.26202940000002,Twilight,43.791999483291015,-79.25858447143591,Lounge
187819,Scarborough,Agincourt,43.7942003,-79.26202940000002,Mark's,43.791178865505806,-79.25971427359902,Clothing Store
187820,Scarborough,Agincourt,43.7942003,-79.26202940000002,Commander Arena,43.794867324063404,-79.26798888527924,Skating Rink
187833,Central Toronto,Davisville,43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
187834,Central Toronto,Davisville,43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
187835,Central Toronto,Davisville,43.7043244,-79.3887901,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
187836,Central Toronto,Davisville,43.7043244,-79.3887901,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
187837,Central Toronto,Davisville,43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
187838,Central Toronto,Davisville,43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
187839,Central Toronto,Davisville,43.7043244,-79.3887901,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
187840,Central Toronto,Davisville,43.7043244,-79.3887901,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
187841,Central Toronto,Davisville,43.7043244,-79.3887901,Starbucks,43.70608372289573,-79.38935494537283,Coffee Shop
187842,Central Toronto,Davisville,43.7043244,-79.3887901,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
187843,Central Toronto,Davisville,43.7043244,-79.3887901,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
187844,Central Toronto,Davisville,43.7043244,-79.3887901,Smoked & Cracked,43.70190375366434,-79.38761622708451,Seafood Restaurant
187845,Central Toronto,Davisville,43.7043244,-79.3887901,Bread and Butter,43.70158248227423,-79.3873587869354,Sandwich Place
187846,Central Toronto,Davisville,43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
187847,Central Toronto,Davisville,43.7043244,-79.3887901,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
187848,Central Toronto,Davisville,43.7043244,-79.3887901,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
187849,Central Toronto,Davisville,43.7043244,-79.3887901,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
187850,Central Toronto,Davisville,43.7043244,-79.3887901,Hokkaido Sushi,43.708081718364554,-79.38999467246003,Sushi Restaurant
187851,Central Toronto,Davisville,43.7043244,-79.3887901,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
187852,Central Toronto,Davisville,43.7043244,-79.3887901,Hazel's Diner,43.70210267511542,-79.3876176468172,Diner
187853,Central Toronto,Davisville,43.7043244,-79.3887901,Starving Artist,43.701538,-79.38724,Restaurant
187854,Central Toronto,Davisville,43.7043244,-79.3887901,Apple Tree Farmer's Market,43.70032613903132,-79.38976045544334,Farmers Market
187855,Central Toronto,Davisville,43.7043244,-79.3887901,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
187856,Central Toronto,Davisville,43.7043244,-79.3887901,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
187857,Central Toronto,Davisville,43.7043244,-79.3887901,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
187858,Central Toronto,Davisville,43.7043244,-79.3887901,Subway,43.70174172309233,-79.38759973282761,Sandwich Place
